lat,lon,n_records,svf,n_buildings,street_width_m,hw_ratio,snapped_m,폭등급
35.1514,129.0162,1,0.969,122,54.0,0.08,0.0,큰길(12m+)
35.1521,129.0173,1,0.913,68,54.0,0.13,0.0,큰길(12m+)
35.1529,129.0265,1,0.552,38,,,,개방
35.1534,129.0285,1,0.837,68,58.8,0.14,0.0,큰길(12m+)
35.1535,129.0291,1,0.775,76,65.9,0.79,0.0,큰길(12m+)
35.1534,129.0296,1,0.795,42,75.4,0.07,0.0,큰길(12m+)
35.1534,129.0301,1,0.607,28,54.6,0.1,0.0,큰길(12m+)
35.1536,129.0312,1,0.682,24,73.1,0.73,0.0,큰길(12m+)
35.1539,129.0317,1,0.606,23,16.7,0.34,7.6,큰길(12m+)
35.1528,129.0326,1,0.879,62,,,,개방
35.148,129.0336,1,0.793,65,39.8,0.11,5.6,큰길(12m+)
35.1337,129.0514,1,0.912,126,77.1,0.07,0.0,큰길(12m+)
35.1329,129.0519,1,0.878,33,98.5,0.07,0.0,큰길(12m+)
35.1324,129.0523,1,0.727,17,,,,개방
35.131,129.0541,1,0.913,50,40.7,0.14,0.0,큰길(12m+)
35.1301,129.0544,1,0.992,58,63.2,0.07,0.0,큰길(12m+)
35.1312,129.055,1,0.74,96,65.3,0.6,0.0,큰길(12m+)
35.1289,129.0545,1,0.999,21,,,,개방
35.1275,129.0547,1,0.963,5,63.0,0.24,0.0,큰길(12m+)
35.1263,129.054,1,0.999,8,,,,개방
35.1257,129.0507,1,0.951,113,58.0,0.07,0.0,큰길(12m+)
35.1256,129.0508,1,0.986,101,57.9,0.07,0.0,큰길(12m+)
35.1218,129.0478,1,,0,,,,개방
35.1209,129.0472,1,1.0,2,,,,개방
35.1069,129.0397,1,1.0,2,,,,개방
35.106,129.0392,1,1.0,4,,,,개방
35.1056,129.039,1,0.999,4,,,,개방
35.1053,129.0386,1,0.979,8,,,,개방
35.1048,129.0375,1,0.877,18,46.0,0.12,0.0,큰길(12m+)
35.1038,129.037,1,0.615,27,17.5,0.32,0.0,큰길(12m+)
35.1034,129.0376,1,0.89,18,,,,개방
35.0977,129.0373,1,0.998,1,,,,개방
35.0944,129.0407,1,0.8,134,47.2,0.12,0.0,큰길(12m+)
35.0935,129.0429,1,0.715,106,41.2,0.98,0.0,큰길(12m+)
35.0933,129.0434,1,0.884,120,35.5,0.12,0.0,큰길(12m+)
35.0934,129.0457,1,0.864,100,37.0,0.11,0.0,큰길(12m+)
35.1272,129.0451,1,0.576,153,16.5,0.59,0.0,큰길(12m+)
35.0937,129.0463,1,0.85,75,69.2,0.16,0.0,큰길(12m+)
35.1275,129.0452,2,0.46,148,12.4,0.56,2.3,큰길(12m+)
35.0945,129.0476,1,0.985,87,52.5,0.08,0.0,큰길(12m+)
35.0945,129.048,1,0.973,67,48.6,0.09,0.0,큰길(12m+)
35.0957,129.0531,1,0.984,78,65.3,0.09,0.0,큰길(12m+)
35.0974,129.0552,1,0.852,11,,,,개방
35.1273,129.0457,7,0.428,84,17.8,0.39,3.1,큰길(12m+)
35.0979,129.0588,1,0.918,136,31.5,0.22,0.0,큰길(12m+)
35.0975,129.0593,1,0.571,187,19.9,0.84,0.0,큰길(12m+)
35.0966,129.0608,1,0.674,209,22.4,0.56,0.0,큰길(12m+)
35.1277,129.0455,5,0.56,114,18.4,0.76,2.1,큰길(12m+)
35.096,129.0612,2,0.545,206,19.6,0.36,0.0,큰길(12m+)
35.1273,129.046,1,0.762,71,31.7,0.22,0.0,큰길(12m+)
35.0964,129.061,1,0.589,189,9.8,0.57,1.8,혼합골목(6-12m)
35.0962,129.0612,3,0.539,206,8.4,0.67,2.5,혼합골목(6-12m)
35.0957,129.061,2,0.599,219,10.9,1.41,0.0,혼합골목(6-12m)
35.0962,129.0611,1,0.301,208,2.7,2.07,3.6,보행골목(<6m)
35.0961,129.0614,1,0.51,203,12.1,0.58,1.2,큰길(12m+)
35.127,129.0465,3,0.751,49,,,,개방
35.1271,129.0455,1,0.521,96,7.8,0.89,0.0,혼합골목(6-12m)
35.0964,129.0613,1,0.668,179,20.8,0.47,0.0,큰길(12m+)
35.2313,129.0795,2,0.997,21,80.6,0.03,0.0,큰길(12m+)
35.0964,129.0614,1,0.822,181,20.3,0.35,0.0,큰길(12m+)
35.0963,129.0612,1,0.683,193,8.4,0.66,0.0,혼합골목(6-12m)
35.0959,129.0612,1,0.848,196,27.5,0.2,0.0,큰길(12m+)
35.1273,129.0456,3,0.261,94,1.2,9.23,4.3,보행골목(<6m)
35.1274,129.0449,2,0.253,178,1.5,9.38,6.9,보행골목(<6m)
35.1275,129.0457,3,0.609,94,12.0,0.35,0.0,큰길(12m+)
35.1277,129.0453,1,0.546,131,18.3,0.76,0.0,큰길(12m+)
35.1281,129.0453,1,0.632,123,17.0,0.5,0.0,큰길(12m+)
35.1285,129.0451,2,0.854,107,68.3,0.12,0.0,큰길(12m+)
35.1289,129.0451,2,0.902,93,71.1,0.28,0.0,큰길(12m+)
35.129,129.045,2,0.828,97,19.3,0.58,0.0,큰길(12m+)
35.1297,129.0453,1,0.822,179,22.0,0.51,0.0,큰길(12m+)
35.2312,129.0806,2,0.999,9,,,,개방
35.2311,129.0806,2,0.999,12,58.3,0.05,0.0,큰길(12m+)
35.2308,129.0816,2,0.979,9,49.4,0.06,0.0,큰길(12m+)
35.2303,129.0826,2,0.957,33,71.7,0.06,0.0,큰길(12m+)
35.2309,129.0809,1,0.991,12,18.3,0.15,0.0,큰길(12m+)
35.2296,129.0831,1,0.749,66,19.7,0.43,0.0,큰길(12m+)
35.2293,129.0836,2,0.501,81,16.9,0.41,0.0,큰길(12m+)
35.2299,129.0828,4,0.853,54,30.0,0.33,0.0,큰길(12m+)
35.2291,129.0841,4,0.557,87,15.8,0.53,0.0,큰길(12m+)
35.229,129.0845,1,0.87,89,27.8,0.35,0.0,큰길(12m+)
35.2287,129.0851,4,0.745,94,13.7,0.51,0.0,큰길(12m+)
35.1283,129.0471,1,0.613,82,36.0,1.48,0.0,큰길(12m+)
35.2286,129.0855,2,0.728,107,15.4,0.45,0.0,큰길(12m+)
35.2287,129.0852,5,0.867,98,25.3,0.39,0.0,큰길(12m+)
35.1287,129.0452,1,0.941,88,69.3,0.06,0.0,큰길(12m+)
35.1283,129.0451,2,0.599,126,8.3,1.35,0.0,혼합골목(6-12m)
35.1279,129.0452,1,0.647,134,18.8,0.59,0.0,큰길(12m+)
35.1276,129.0455,3,0.48,117,8.5,1.49,0.0,혼합골목(6-12m)
35.1274,129.0459,1,0.622,80,30.9,0.23,0.0,큰길(12m+)
35.128,129.0456,2,0.396,110,12.3,0.91,1.7,큰길(12m+)
35.1272,129.046,1,0.793,67,30.7,0.23,0.0,큰길(12m+)
35.128,129.0455,1,0.476,116,6.2,1.14,1.4,혼합골목(6-12m)
35.1272,129.0445,1,0.811,219,18.1,0.54,0.0,큰길(12m+)
35.1279,129.0454,1,0.727,124,30.6,0.46,0.0,큰길(12m+)
35.2287,129.0853,1,0.886,102,35.6,0.27,0.0,큰길(12m+)
35.2286,129.0851,1,0.447,95,10.6,1.05,2.3,혼합골목(6-12m)
35.1274,129.0456,1,0.368,99,7.4,1.14,4.9,혼합골목(6-12m)
35.2289,129.0848,4,0.749,99,14.8,0.28,0.0,큰길(12m+)
35.2288,129.0851,1,0.55,97,7.5,0.94,0.0,혼합골목(6-12m)
35.2292,129.0853,1,0.593,113,9.0,0.62,2.0,혼합골목(6-12m)
35.2288,129.0849,1,0.831,95,13.4,0.52,0.0,큰길(12m+)
35.229,129.0846,1,0.722,95,14.0,0.5,0.0,큰길(12m+)
35.2289,129.0844,1,0.768,84,21.8,0.58,0.0,큰길(12m+)
35.229,129.0843,2,0.753,85,31.7,0.35,0.0,큰길(12m+)
35.2292,129.0839,2,0.663,81,17.1,0.16,0.0,큰길(12m+)
35.2293,129.0839,2,0.88,91,16.5,0.17,0.0,큰길(12m+)
35.2294,129.0837,2,0.65,84,17.0,0.49,0.0,큰길(12m+)
35.2294,129.0836,1,0.737,84,17.0,0.66,0.0,큰길(12m+)
35.2294,129.0835,2,0.702,78,17.7,0.55,0.0,큰길(12m+)
35.2295,129.0834,1,0.643,78,16.5,0.68,0.0,큰길(12m+)
35.2296,129.0832,3,0.638,67,19.3,0.58,0.0,큰길(12m+)
35.2296,129.083,2,0.783,58,26.6,0.32,0.0,큰길(12m+)
35.2297,129.083,1,,,,,,개방
35.23,129.0828,2,0.915,54,14.9,0.28,0.0,큰길(12m+)
35.2303,129.0827,2,0.966,39,62.8,0.04,0.0,큰길(12m+)
35.2306,129.082,1,0.93,12,54.3,0.28,0.0,큰길(12m+)
35.2306,129.0821,2,0.939,16,54.7,0.28,0.0,큰길(12m+)
35.2305,129.0823,1,0.943,20,55.5,0.05,0.0,큰길(12m+)
35.2307,129.0819,2,0.961,9,56.0,0.27,0.0,큰길(12m+)
35.2308,129.0815,1,0.983,9,57.9,0.05,0.0,큰길(12m+)
35.2308,129.0814,2,0.985,10,58.7,0.05,0.0,큰길(12m+)
35.2309,129.0811,3,0.99,10,,,,개방
35.2307,129.0816,1,0.806,10,35.3,0.08,1.2,큰길(12m+)
35.231,129.081,1,0.996,11,,,,개방
35.231,129.0808,1,0.99,12,80.2,0.03,0.0,큰길(12m+)
35.2311,129.0805,1,0.998,14,42.3,0.07,0.0,큰길(12m+)
35.2308,129.0807,1,0.803,15,18.3,0.15,6.0,큰길(12m+)
35.231,129.0807,2,0.942,12,54.3,0.05,0.0,큰길(12m+)
35.2312,129.0801,8,0.753,18,4.3,0.66,4.9,보행골목(<6m)
35.1272,129.0452,3,0.585,144,16.4,0.6,0.0,큰길(12m+)
35.2309,129.0799,2,0.603,25,2.3,1.2,1.6,보행골목(<6m)
35.2316,129.0804,3,0.999,8,57.8,0.05,0.0,큰길(12m+)
35.2316,129.0808,1,0.999,9,,,,개방
35.2314,129.0804,1,0.998,8,68.6,0.04,0.0,큰길(12m+)
35.2313,129.08,1,0.802,13,12.2,0.23,5.2,큰길(12m+)
35.2299,129.0794,1,0.753,44,58.7,0.62,0.0,큰길(12m+)
35.2307,129.0801,2,0.963,25,37.4,0.07,0.0,큰길(12m+)
35.2315,129.0808,2,1.0,9,97.2,0.03,0.0,큰길(12m+)
35.2314,129.0817,1,0.97,7,46.9,0.06,0.0,큰길(12m+)
35.2305,129.0824,1,0.958,20,34.4,0.08,0.0,큰길(12m+)
35.2286,129.0841,1,0.725,49,23.8,0.47,0.0,큰길(12m+)
35.231,129.0795,1,0.954,34,39.4,0.07,0.0,큰길(12m+)
35.096,129.0615,2,0.3,199,1.7,2.47,1.0,보행골목(<6m)
35.2279,129.0837,1,0.771,11,47.7,0.65,0.0,큰길(12m+)
35.2276,129.0834,1,0.798,24,104.4,0.13,0.0,큰길(12m+)
35.2259,129.0824,1,0.637,69,31.4,1.12,0.0,큰길(12m+)
35.2253,129.0822,1,0.71,55,44.2,0.73,0.0,큰길(12m+)
35.2218,129.0809,1,0.644,49,21.9,1.21,0.0,큰길(12m+)
35.2194,129.0799,1,0.608,58,17.7,0.47,0.0,큰길(12m+)
35.2175,129.0788,1,0.475,101,18.4,0.38,0.0,큰길(12m+)
35.2309,129.0764,1,0.97,26,43.8,0.1,0.0,큰길(12m+)
35.2171,129.0786,1,0.471,93,14.9,1.13,0.0,큰길(12m+)
35.2153,129.0775,1,0.482,85,18.7,0.75,0.0,큰길(12m+)
35.2147,129.0772,1,0.619,73,31.1,0.23,0.0,큰길(12m+)
35.2145,129.077,1,0.688,59,15.7,0.36,0.0,큰길(12m+)
35.2123,129.0791,1,0.961,25,63.0,0.16,0.0,큰길(12m+)
35.2056,129.0781,1,0.909,35,60.6,0.14,0.0,큰길(12m+)
35.205,129.0779,1,0.841,22,59.2,0.17,0.0,큰길(12m+)
35.2308,129.0805,1,0.928,19,40.2,0.07,0.0,큰길(12m+)
35.2042,129.0785,1,0.853,39,,,,개방
35.2025,129.0789,1,0.901,55,,,,개방
35.2009,129.0795,1,0.891,10,,,,개방
35.2003,129.08,1,0.894,7,,,,개방
35.1978,129.0824,1,0.841,25,,,,개방
35.196,129.0843,1,0.962,50,,,,개방
35.1944,129.0879,1,0.98,38,,,,개방
35.193,129.0891,1,0.633,35,59.1,0.97,0.0,큰길(12m+)
35.1925,129.0886,1,0.539,70,3.9,1.43,1.5,보행골목(<6m)
35.1921,129.0894,1,0.975,42,94.6,0.06,0.0,큰길(12m+)
35.1908,129.0902,1,0.934,79,31.1,0.18,0.0,큰길(12m+)
35.1888,129.0946,1,0.938,90,46.9,0.12,0.0,큰길(12m+)
35.1879,129.0974,1,0.896,116,31.0,0.36,0.0,큰길(12m+)
35.1879,129.0977,1,0.876,110,31.0,0.14,0.0,큰길(12m+)
35.1878,129.1019,1,0.846,82,41.0,0.1,0.0,큰길(12m+)
35.1879,129.1068,1,0.966,91,41.7,0.13,0.0,큰길(12m+)
35.1821,129.1071,1,0.94,96,33.7,0.17,0.0,큰길(12m+)
35.1809,129.107,1,0.741,98,13.5,0.41,0.0,큰길(12m+)
35.1784,129.1071,1,0.747,89,28.7,0.29,0.0,큰길(12m+)
35.1777,129.1081,1,0.616,31,69.0,0.67,0.0,큰길(12m+)
35.1773,129.1101,1,0.676,10,73.2,0.63,0.0,큰길(12m+)
35.1768,129.1111,2,0.627,26,53.9,0.93,0.0,큰길(12m+)
35.231,129.0768,1,0.523,25,20.9,0.33,0.0,큰길(12m+)
35.1768,129.1107,1,0.503,22,37.4,1.35,0.0,큰길(12m+)
35.1766,129.1109,2,0.392,34,45.1,0.62,1.1,큰길(12m+)
35.1754,129.1116,3,0.952,135,27.4,0.15,0.0,큰길(12m+)
35.1767,129.111,1,0.546,32,54.0,0.93,0.0,큰길(12m+)
35.2314,129.0794,1,0.998,19,75.5,0.04,0.0,큰길(12m+)
35.1769,129.1109,2,0.551,20,54.3,0.93,0.0,큰길(12m+)
35.178,129.111,1,0.844,33,,,,개방
35.178,129.1111,1,0.879,36,,,,개방
35.2315,129.0787,3,0.978,17,41.0,0.17,0.0,큰길(12m+)
35.2314,129.0793,2,0.997,19,86.6,0.03,0.0,큰길(12m+)
35.2314,129.0791,2,0.994,21,62.9,0.04,0.0,큰길(12m+)
35.2314,129.0788,1,0.979,19,42.4,0.07,0.0,큰길(12m+)
35.1769,129.1106,1,0.453,13,31.4,1.61,0.0,큰길(12m+)
35.2313,129.0801,1,0.598,12,2.3,1.19,9.0,보행골목(<6m)
35.0964,129.0615,1,0.849,179,20.0,0.42,0.0,큰길(12m+)
35.0961,129.061,2,0.705,215,11.7,0.36,0.0,혼합골목(6-12m)
35.0964,129.0616,1,0.867,178,20.6,0.27,0.0,큰길(12m+)
35.096,129.061,1,0.619,204,8.0,0.7,0.0,혼합골목(6-12m)
35.0957,129.0606,1,0.49,280,8.7,0.64,0.0,혼합골목(6-12m)
35.231,129.0802,2,0.966,20,39.9,0.07,0.0,큰길(12m+)
35.2311,129.0791,1,0.985,31,81.5,0.03,0.0,큰길(12m+)
35.2315,129.0769,2,0.967,25,38.5,0.07,0.0,큰길(12m+)
35.2314,129.0766,1,0.984,28,65.0,0.11,0.0,큰길(12m+)
35.2302,129.0766,1,0.909,31,41.0,0.27,0.0,큰길(12m+)
35.2285,129.0773,1,0.836,75,23.2,0.48,0.0,큰길(12m+)
35.2263,129.078,1,0.884,18,69.5,0.08,0.0,큰길(12m+)
35.226,129.0786,1,0.728,8,108.1,0.71,0.0,큰길(12m+)
35.2231,129.0773,1,0.908,6,,,,개방
35.22,129.0765,2,0.844,6,,,,개방
35.2175,129.0743,1,0.86,55,29.5,0.43,0.0,큰길(12m+)
35.2135,129.0718,1,0.907,55,27.9,0.2,0.0,큰길(12m+)
35.213,129.0715,1,0.917,50,38.3,0.11,0.0,큰길(12m+)
35.2108,129.0707,1,0.664,6,80.0,0.98,0.0,큰길(12m+)
35.2089,129.0699,1,0.582,41,28.8,0.78,0.0,큰길(12m+)
35.2084,129.068,1,0.923,12,,,,개방
35.208,129.0693,1,0.888,8,,,,개방
35.2107,129.0581,1,1.0,1,,,,개방
35.2094,129.0651,1,0.923,38,67.2,0.17,0.0,큰길(12m+)
35.2132,129.0417,2,0.996,21,,,,개방
35.2132,129.0408,1,0.986,28,67.9,0.06,0.0,큰길(12m+)
35.213,129.0367,1,0.451,37,7.4,0.75,15.5,혼합골목(6-12m)
35.213,129.0354,1,0.441,19,12.0,0.82,12.7,큰길(12m+)
35.2122,129.0317,1,0.613,26,11.6,0.6,0.0,혼합골목(6-12m)
35.2128,129.0303,1,0.758,42,86.5,0.44,0.0,큰길(12m+)
35.2137,129.0266,1,0.985,86,71.7,0.1,0.0,큰길(12m+)
35.2135,129.0248,1,0.605,33,15.4,0.36,7.3,큰길(12m+)
35.2131,129.0171,1,0.744,58,33.9,0.21,0.0,큰길(12m+)
35.2117,129.0118,1,0.401,60,4.6,1.21,8.9,보행골목(<6m)
35.2116,129.0114,1,0.321,57,5.3,1.6,8.8,보행골목(<6m)
35.2113,129.0094,1,0.519,64,10.1,1.81,0.0,혼합골목(6-12m)
35.2104,129.0065,1,0.233,72,7.2,3.12,14.7,혼합골목(6-12m)
35.2102,129.0057,1,0.435,60,6.9,0.81,13.7,혼합골목(6-12m)
35.2099,129.0046,1,0.666,52,33.9,0.7,0.0,큰길(12m+)
35.2094,129.0015,1,0.954,35,78.6,0.05,0.0,큰길(12m+)
35.209,129.0003,1,0.592,31,37.2,0.68,0.0,큰길(12m+)
35.2066,128.9968,1,0.903,52,34.5,0.2,0.0,큰길(12m+)
35.2065,128.9967,1,0.908,50,34.4,0.2,0.0,큰길(12m+)
35.177,129.1109,1,0.496,19,47.9,1.05,0.0,큰길(12m+)
35.2097,128.9856,1,1.0,1,,,,개방
35.2111,128.9812,1,0.936,16,50.8,0.11,0.0,큰길(12m+)
35.2122,128.9706,1,0.998,3,,,,개방
35.2123,128.9682,1,0.997,3,,,,개방
35.2131,128.9607,1,0.58,4,17.5,0.4,6.9,큰길(12m+)
35.2132,128.9547,1,1.0,4,,,,개방
35.2139,128.951,1,0.511,69,5.6,1.0,1.3,보행골목(<6m)
35.2155,128.9452,1,0.992,27,41.2,0.07,0.0,큰길(12m+)
35.2157,128.9447,1,0.981,53,58.6,0.1,0.0,큰길(12m+)
35.2167,128.9409,1,0.97,46,61.2,0.09,0.0,큰길(12m+)
35.2185,128.9361,1,0.98,83,38.8,0.11,0.0,큰길(12m+)
35.22,128.932,1,0.983,45,39.1,0.14,0.0,큰길(12m+)
35.2246,128.9259,1,0.998,25,49.0,0.06,0.0,큰길(12m+)
35.222,128.9279,1,0.548,79,18.7,0.3,0.0,큰길(12m+)
35.2218,128.9284,1,0.978,74,52.3,0.13,0.0,큰길(12m+)
35.2213,128.9292,1,0.999,19,,,,개방
35.2221,128.9264,1,0.954,53,22.2,0.19,0.0,큰길(12m+)
35.2129,128.9118,1,1.0,24,,,,개방
35.2147,128.8868,1,0.995,31,42.4,0.07,0.0,큰길(12m+)
35.214,128.8891,1,,0,,,,개방
35.2148,128.8882,1,0.774,50,11.5,0.49,0.0,혼합골목(6-12m)
35.215,128.8867,1,0.997,20,68.2,0.04,0.0,큰길(12m+)
35.1278,129.0454,2,0.778,121,30.3,0.46,0.0,큰길(12m+)
35.2245,128.8871,1,1.0,4,92.8,0.05,0.0,큰길(12m+)
35.2261,128.8851,2,0.516,8,,,,개방
35.2262,128.885,2,0.512,11,56.5,0.47,10.7,큰길(12m+)
35.2244,128.8797,2,0.887,20,26.1,0.16,0.0,큰길(12m+)
35.2257,128.8746,3,0.987,47,,,,개방
35.2314,129.0796,1,0.996,16,56.4,0.05,0.0,큰길(12m+)
35.2277,128.8728,1,0.969,10,,,,개방
35.2328,128.8722,3,0.572,7,,,,개방
35.2367,128.8742,15,0.995,7,,,,개방
35.2396,128.8702,2,0.959,25,77.0,0.22,0.0,큰길(12m+)
35.2468,128.8695,1,,0,,,,개방
35.2505,128.8678,2,0.917,34,,,,개방
35.2487,128.8682,5,0.954,10,,,,개방
35.2275,128.8784,3,0.896,104,22.0,0.25,0.0,큰길(12m+)
35.2554,128.8677,22,0.621,15,7.0,4.39,0.0,혼합골목(6-12m)
35.2568,128.8675,11,0.486,33,13.4,2.29,3.5,큰길(12m+)
35.257,128.8661,3,0.914,41,61.9,0.47,0.0,큰길(12m+)
35.2546,128.8677,10,0.957,31,114.7,0.04,0.0,큰길(12m+)
35.1768,129.1108,2,0.526,23,52.4,0.96,0.0,큰길(12m+)
35.2317,129.0813,1,1.0,8,76.9,0.04,0.0,큰길(12m+)
35.2538,128.8689,13,0.954,23,45.7,0.12,0.0,큰길(12m+)
35.1773,129.1128,1,0.997,29,,,,개방
35.1768,129.1109,1,0.549,23,54.3,0.93,0.0,큰길(12m+)
35.1772,129.1107,1,0.548,14,34.2,1.47,0.0,큰길(12m+)
35.1847,129.1034,1,0.228,24,34.0,2.06,0.0,큰길(12m+)
35.1843,129.1042,1,0.306,19,24.1,1.57,1.9,큰길(12m+)
35.2317,129.0802,1,0.998,8,55.6,0.05,0.0,큰길(12m+)
35.2536,128.8681,10,0.819,27,44.6,0.13,0.0,큰길(12m+)
35.2548,128.8676,10,0.523,28,41.2,0.75,3.0,큰길(12m+)
35.1227,129.0428,1,0.312,93,4.3,2.27,2.7,보행골목(<6m)
35.1223,129.0427,1,0.617,93,18.9,0.89,0.0,큰길(12m+)
35.2313,129.0807,1,1.0,9,94.2,0.03,0.0,큰길(12m+)
35.1204,129.0417,2,0.528,68,32.9,1.19,0.0,큰길(12m+)
35.1197,129.0421,1,0.924,49,,,,개방
35.1161,129.0402,1,0.917,60,88.9,0.33,0.0,큰길(12m+)
35.2522,128.8658,1,0.606,6,34.0,1.48,0.0,큰길(12m+)
35.1125,129.0383,1,0.79,75,50.2,0.2,0.0,큰길(12m+)
35.1106,129.0375,1,0.919,108,43.1,0.13,0.0,큰길(12m+)
35.108,129.0364,1,0.695,101,43.0,0.13,0.0,큰길(12m+)
35.2328,129.0828,3,0.79,8,7.7,0.37,1.0,혼합골목(6-12m)
35.1057,129.0362,2,0.537,64,26.3,0.21,12.1,큰길(12m+)
35.2309,129.0804,1,0.997,19,40.0,0.07,0.0,큰길(12m+)
35.2323,129.084,2,0.492,41,25.2,0.67,20.4,큰길(12m+)
35.1052,129.0362,1,0.422,67,3.7,1.53,12.6,보행골목(<6m)
35.1832,129.1029,1,0.279,23,11.7,5.73,0.0,혼합골목(6-12m)
35.1041,129.0363,1,0.341,65,2.9,1.91,14.5,보행골목(<6m)
35.1028,129.0342,1,0.883,117,25.0,0.22,0.0,큰길(12m+)
35.2324,129.0844,2,0.751,66,25.7,0.54,0.0,큰길(12m+)
35.1025,129.0317,1,0.929,70,21.2,0.26,0.0,큰길(12m+)
35.2324,129.0849,1,0.523,100,14.6,0.96,0.0,큰길(12m+)
35.102,129.0323,1,0.914,30,17.0,0.33,0.0,큰길(12m+)
35.1837,129.1033,1,0.2,24,31.4,2.23,0.0,큰길(12m+)
35.1022,129.0326,2,0.954,27,27.1,0.21,0.0,큰길(12m+)
35.2322,129.0853,3,0.605,123,14.6,1.06,0.0,큰길(12m+)
35.1028,129.0336,1,0.829,92,25.0,0.34,0.0,큰길(12m+)
35.1025,129.0325,2,0.909,54,23.2,0.24,0.0,큰길(12m+)
35.1028,129.0331,1,0.841,83,29.5,0.19,0.0,큰길(12m+)
35.1025,129.0337,1,0.512,77,20.7,0.27,0.0,큰길(12m+)
35.1047,129.0355,1,0.647,120,14.9,1.69,0.0,큰길(12m+)
35.1028,129.0332,2,0.842,85,32.6,0.17,0.0,큰길(12m+)
35.1026,129.0325,1,0.897,56,17.6,0.32,0.0,큰길(12m+)
35.1028,129.0322,1,0.923,76,26.8,0.21,0.0,큰길(12m+)
35.1028,129.0317,1,0.947,84,46.4,0.12,0.0,큰길(12m+)
35.1028,129.0312,1,0.916,95,27.2,0.15,0.0,큰길(12m+)
35.1023,129.0308,1,0.775,103,23.8,0.23,0.0,큰길(12m+)
35.1766,129.1111,1,0.585,33,35.0,0.8,0.0,큰길(12m+)
35.2552,128.8675,1,0.822,16,53.9,0.57,0.0,큰길(12m+)
35.2551,128.869,5,0.981,18,75.5,0.09,0.0,큰길(12m+)
35.2552,128.8693,7,0.995,17,,,,개방
35.2521,128.87,13,0.995,14,,,,개방
35.2523,128.8716,1,0.636,23,35.9,0.7,0.0,큰길(12m+)
35.2501,128.8695,4,0.974,54,67.1,0.1,0.0,큰길(12m+)
35.2505,128.8695,2,0.979,46,68.3,0.12,0.0,큰길(12m+)
35.2494,128.8695,6,0.938,35,39.1,0.18,0.0,큰길(12m+)
35.2473,128.8704,8,0.994,43,,,,개방
35.2469,128.8709,1,0.985,50,,,,개방
35.2454,128.8703,3,1.0,1,,,,개방
35.2447,128.8721,5,0.981,28,,,,개방
35.2311,129.0807,2,0.998,10,,,,개방
35.2444,128.8722,5,0.998,23,,,,개방
35.2436,128.8709,2,0.999,2,,,,개방
35.2308,129.0817,1,0.978,9,36.3,0.08,0.0,큰길(12m+)
35.2305,129.0822,1,0.917,19,55.8,0.28,0.0,큰길(12m+)
35.2418,128.8727,9,0.921,18,40.6,0.14,0.0,큰길(12m+)
35.2408,128.8733,7,0.278,13,2.0,5.6,6.0,보행골목(<6m)
35.2314,129.0806,1,1.0,7,91.5,0.03,0.0,큰길(12m+)
35.2317,129.081,1,0.999,9,,,,개방
35.2366,128.8739,12,0.998,6,,,,개방
35.2321,129.0828,1,0.951,5,23.7,0.12,0.0,큰길(12m+)
35.2339,128.8719,8,0.999,8,,,,개방
35.2336,129.0824,1,0.986,9,55.5,0.13,0.0,큰길(12m+)
35.2338,129.0836,1,0.923,54,40.1,0.21,0.0,큰길(12m+)
35.2331,128.8724,8,0.979,8,,,,개방
35.2336,129.0841,1,0.549,83,10.0,0.84,0.0,혼합골목(6-12m)
35.2342,129.0848,1,0.204,137,2.2,5.08,2.3,보행골목(<6m)
35.2319,128.8745,1,0.995,17,,,,개방
35.2349,128.8727,1,0.984,14,,,,개방
35.1821,129.1034,2,0.507,51,13.5,0.42,0.0,큰길(12m+)
35.2369,128.8741,3,0.996,6,,,,개방
35.2375,128.8751,1,0.5,45,37.7,0.48,0.0,큰길(12m+)
35.2421,128.8731,2,0.533,20,19.2,0.44,0.0,큰길(12m+)
35.2444,128.873,2,0.998,16,48.5,0.06,0.0,큰길(12m+)
35.245,128.8708,1,1.0,1,,,,개방
35.248,128.8697,1,0.997,27,,,,개방
35.2516,128.8706,2,0.809,19,32.7,0.13,0.0,큰길(12m+)
35.2541,128.8699,1,0.984,27,64.8,0.09,0.0,큰길(12m+)
35.2544,128.8696,1,0.864,23,,,,개방
35.2315,129.0851,1,0.882,103,30.6,0.27,0.0,큰길(12m+)
35.2285,129.0856,1,0.907,98,15.6,0.27,0.0,큰길(12m+)
35.1026,129.0312,1,0.592,93,7.7,0.55,0.0,혼합골목(6-12m)
35.2286,129.086,1,0.787,96,21.3,0.46,0.0,큰길(12m+)
35.2312,129.0881,1,0.534,124,17.8,0.55,0.0,큰길(12m+)
35.231,129.0901,1,0.359,17,42.5,2.01,0.0,큰길(12m+)
35.1022,129.0308,1,0.499,94,14.8,0.66,0.0,큰길(12m+)
35.2298,129.0924,1,0.576,101,14.2,0.89,0.0,큰길(12m+)
35.1023,129.031,2,0.68,94,7.2,0.77,0.0,혼합골목(6-12m)
35.2256,129.0917,1,0.633,101,19.3,0.65,0.0,큰길(12m+)
35.2235,129.091,1,0.561,79,16.5,0.42,0.0,큰길(12m+)
35.2208,129.0879,1,0.691,121,21.1,0.6,0.0,큰길(12m+)
35.221,129.0873,1,0.716,94,4.1,1.36,0.0,보행골목(<6m)
35.2206,129.087,1,0.869,111,31.0,0.18,0.0,큰길(12m+)
